pair_id,batch,stratum,corpus,query_id,doc_id,selection_reason,annotator,label,shortlist_pick,notes,model,agent_sha256,prompt_sha256,run,chars_sent,parsed_ok,judged_at,draw
j_6057b152b402__r_52936a56ec83,0,a1_recheck,a1,j_6057b152b402,r_52936a56ec83,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,Candidate is a Financial Accountant; role requires Business Analyst (telecom/promos). Different professions—no core acti,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,de81bceb45faf2363f71cebd34a674bccac1a2ce82fefd384813bd4c3ba2a1a6,4,5664,True,2026-09-05T07:04:10+00:00,a1_recheck
j_b1f71188eb64__r_9a1f6ae662f5,0,a1_recheck,a1,j_b1f71188eb64,r_9a1f6ae662f5,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Core data analysis and documentation skills match, but lacks engineering domain knowledge and regulatory standards exper",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,ec73ac1f288d708896a968f2fe361db1c67667f6fa7c59c44194fe5a44927b22,4,4529,True,2026-09-05T07:04:13+00:00,a1_recheck
j_d0f612320973__r_9ddad6feab89,0,a1_recheck,a1,j_d0f612320973,r_9ddad6feab89,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Different profession. Data engineer, not electrical engineer. No manufacturing electrical equipment or PLC/HMI experienc",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,5a74140996098c16f5ad4559bbcd9a3bd0e1211812b1af66cabda617f356e91c,4,16481,True,2026-09-05T07:04:14+00:00,a1_recheck
j_bc97fb1bdc9d__r_3f37a16fe433,0,a1_recheck,a1,j_bc97fb1bdc9d,r_3f37a16fe433,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"ML and distributed systems knowledge evident, but missing Python (standard for role), cloud platforms (GCP/AWS required)",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,9871ff9dd3389c2c60634de4eb312a0388a09ea08f950a209bf86747e33a7cf9,4,5686,True,2026-09-05T07:04:24+00:00,a1_recheck
j_6057b152b402__r_a79ee88e30ff,0,a1_recheck,a1,j_6057b152b402,r_a79ee88e30ff,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Strong data analysis and reporting skills match core role activities, but lacks telecom industry experience and no evide",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,8038672ef9d492cdd4151f8f74cf681b1bb4f2e423addd0ceb79a9df9bf1520e,4,4930,True,2026-09-05T07:04:39+00:00,a1_recheck
j_8e2f16d04a9d__r_b635334c254b,0,a1_recheck,a1,j_8e2f16d04a9d,r_b635334c254b,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Strong software development and team leadership background; entirely .NET/Microsoft stack with no AWS, cloud platform, o",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,52b8c2d9bf94c7d511bf5201419cbb078bcf8a865fa5d346dcf36758093da99a,4,5977,True,2026-09-05T07:04:43+00:00,a1_recheck
j_fc792a2b7fe0__r_26081eac0636,0,a1_recheck,a1,j_fc792a2b7fe0,r_26081eac0636,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Embedded systems engineer, not web developer. No professional experience with React, web backends, or cloud applications",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,ffff0d84939143f145fb3f6e34326a5a9d89d876d744a4023f1b6e8620df8939,4,8726,True,2026-09-05T07:04:52+00:00,a1_recheck
j_4bcf35a89cde__r_26081eac0636,0,a1_recheck,a1,j_4bcf35a89cde,r_26081eac0636,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Embedded systems engineer; no streaming media, web services, or cloud (AWS/Python/JS/Go) background",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,f8b2e136815f8a0b85076fb0b3e3ac2318b9ca2f3e24ce91330ea6beed43db0f,4,10664,True,2026-09-05T07:04:55+00:00,a1_recheck
j_8e2f16d04a9d__r_e741e1ca6ee8,0,a1_recheck,a1,j_8e2f16d04a9d,r_e741e1ca6ee8,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Network security/QA professional, not cloud software engineer. Core work is testing/security analysis, not designing/bui",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,bdc0d7d3c7e0e93d0afc2235f8c437368a60411f9fc9afe5b915db73616edf97,4,9322,True,2026-09-05T07:04:55+00:00,a1_recheck
j_743824dea57f__r_3d8d0b6b67e0,0,a1_recheck,a1,j_743824dea57f,r_3d8d0b6b67e0,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Electrical engineer with relevant troubleshooting experience, but lacks demonstrated electrification systems expertise a",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,b98715a2a5155f1634e03db3608cff6aa887045d1bb5bd8e19b04a47b587519d,4,5610,True,2026-09-05T07:04:58+00:00,a1_recheck
j_3a3fb870fb16__r_5d191fbbc72d,0,a1_recheck,a1,j_3a3fb870fb16,r_5d191fbbc72d,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Candidate is IT systems engineer; role requires accountant. Different profession, no accounting/finance experience.",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,c77c2ba7942031364670cfc5f02cbd2501622beb6d8bfee6b4ac68bc4baa714c,4,8861,True,2026-09-05T07:05:07+00:00,a1_recheck
j_6057b152b402__r_9a1f6ae662f5,0,a1_recheck,a1,j_6057b152b402,r_9a1f6ae662f5,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Core analytical skills clear (analysis, reporting, documentation). Domain differs: promo/defect telecom vs fraud/payment",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,76171477ede7ef9ec07975c469fb8a8ace25435cc49bcd86ccc1f3ea16cce881,4,3908,True,2026-09-05T07:05:07+00:00,a1_recheck
j_f5e9f3bdbe1e__r_a7ba46bfc48b,0,a1_recheck,a1,j_f5e9f3bdbe1e,r_a7ba46bfc48b,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Different profession. Role requires business analyst with requirements management, SDLC, SQL, PBM expertise. Candidate: ",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,1adabf1878640d3aeb0b857117f3a42c7225ba35e46c6a0214d715a3c8e5fa8f,4,5993,True,2026-09-05T07:05:09+00:00,a1_recheck
j_8e2f16d04a9d__r_ca7ba98f2447,0,a1_recheck,a1,j_8e2f16d04a9d,r_ca7ba98f2447,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,SDET/QA professional. Role requires principal software engineer with 10+ yrs product development and architectural exper,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,4566a9aa882ac936ccf75a0068658997fa97540e300d10257a6e0f340c5c9907,4,10820,True,2026-09-05T07:05:19+00:00,a1_recheck
j_f5e9f3bdbe1e__r_576a62182bc4,0,a1_recheck,a1,j_f5e9f3bdbe1e,r_576a62182bc4,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Profession mismatch: candidate's background is customer service/sales support, not requirements management/business anal",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,03ae713f7b3fa5aca32315f48c8311534f5449983e4eb41622b8e96691a75ccf,4,7279,True,2026-09-05T07:05:22+00:00,a1_recheck
j_8e2f16d04a9d__r_4e7617c6f551,0,a1_recheck,a1,j_8e2f16d04a9d,r_4e7617c6f551,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Demonstrates software architecture and development. Missing AWS/cloud platform, fintech domain expertise, and demonstrat",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,46c74630bce274829b6ddf5eeaae76f979c5801d0234892229f5795159fc1c0c,4,15146,True,2026-09-05T07:05:22+00:00,a1_recheck
j_18c5b7b4f2cb__r_e741e1ca6ee8,0,a1_recheck,a1,j_18c5b7b4f2cb,r_e741e1ca6ee8,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,Network security/QA background; no PERN stack or full-stack web development experience,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,486df29afbfd8b1fb2b8e781fef06c27515e450c7218109fb5ed836f4d0687d9,4,7593,True,2026-09-05T07:05:25+00:00,a1_recheck
j_9aa590d4c265__r_d4231a28f017,0,a1_recheck,a1,j_9aa590d4c265,r_d4231a28f017,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Background is administrative/secretarial, not data engineering. No SQL, Python, pipelines, ETL, or data modeling experie",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,7de6c6fe24ba5ecac3584cc218063489d017da92946186ba6b3b7bd4bec307ab,4,7343,True,2026-09-05T07:05:32+00:00,a1_recheck
j_8ca4449bd123__r_9f41c250b6f7,0,a1_recheck,a1,j_8ca4449bd123,r_9f41c250b6f7,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Candidate is a Data/BI Engineer with no accounting experience. Role requires Staff Accountant with 3+ years accounting, ",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,2ac130d782fc5daa10aa84040718b104f303d0c081dddde425d02cb666bdebab,4,6394,True,2026-09-05T07:05:43+00:00,a1_recheck
j_f4f1a1e6c67d__r_9a033c9f29fc,0,a1_recheck,a1,j_f4f1a1e6c67d,r_9a033c9f29fc,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Strong ETL and data engineering background evident, but CV lacks evidence of Hadoop/Spark/Python and GCP skills role emp",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,aa9c7b5bebf261c72a70b99d43781d50d05caece7e44dfa273668c00756c8af2,4,13409,True,2026-09-05T07:05:44+00:00,a1_recheck
j_9aa590d4c265__r_8ce250986e54,0,a1_recheck,a1,j_9aa590d4c265,r_8ce250986e54,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Network/telecom engineer background; no data engineering, SQL, Python, ETL, or pipeline experience evident. Different pr",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,de0511b5a7b8ce3cb86ed839728a2ad7b6595e93769ed817600947cf462fdacc,4,7759,True,2026-09-05T07:05:45+00:00,a1_recheck
j_ad805ae910b9__r_39101c81b1e5,0,a1_recheck,a1,j_ad805ae910b9,r_39101c81b1e5,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,No leadership experience shown. Primarily iOS developer; limited web platform and B2B SaaS evidence. Some JavaScript men,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,bc1183314af65ab4f73d1cd2dcf710b6a629cd92a2852385bd3fe8885b0997c0,4,3989,True,2026-09-05T07:05:49+00:00,a1_recheck
j_16f9c601b139__r_fa1cd912aa5e,0,a1_recheck,a1,j_16f9c601b139,r_fa1cd912aa5e,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Strong software engineer with 5+ yrs, Java/SQL/Python skills, system design experience. Lacks required Heroku and Salesf",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,9a058f2892694c2cde1e4a06d3c7eea13fe7b5189598ab6efaad51236a9b963f,4,16566,True,2026-09-05T07:05:52+00:00,a1_recheck
j_f5e9f3bdbe1e__r_13af6c5b12ae,0,a1_recheck,a1,j_f5e9f3bdbe1e,r_13af6c5b12ae,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Background in data analysis/technical support, not requirements management. No healthcare/PBM experience.",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,b97de945bbcd1f0096bc3479dc991c2c838a24de54e3cdce8b856b157b7323ff,4,10789,True,2026-09-05T07:05:58+00:00,a1_recheck
j_9aa590d4c265__r_282df938bf67,0,a1_recheck,a1,j_9aa590d4c265,r_282df938bf67,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Data analyst background without Python, SQL optimization, Airflow, dbt, or data modeling experience. Role requires exper",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,62bbba2fca27bdcf5dfd6050f257b4c12ea98f357a8032c120e55d06598acaa9,4,4421,True,2026-09-05T07:06:03+00:00,a1_recheck
j_abdeb82e4b82__r_3f37a16fe433,0,a1_recheck,a1,j_abdeb82e4b82,r_3f37a16fe433,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,No management/team leadership experience; role requires supervising teams & acting as Scrum Master.,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,4a5deda944298547b24a219a420c33fd9979add0ad993cea2e51bcbfd23d6cfd,4,5875,True,2026-09-05T07:06:09+00:00,a1_recheck
j_abdeb82e4b82__r_f0410ea9aebb,0,a1_recheck,a1,j_abdeb82e4b82,r_f0410ea9aebb,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,No team management experience shown for role requiring staff oversight and Scrum leadership.,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,5e78442ca028c18d229c38007a27e45aef6273af10e47fd149909c71a99ff891,4,8912,True,2026-09-05T07:06:11+00:00,a1_recheck
j_96229719e2cd__r_60d5e723d074,0,a1_recheck,a1,j_96229719e2cd,r_60d5e723d074,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,Marketing role outdated (2017-2020). 4-year employment gap. Analytics core present but lacks web analytics/A/B testing.,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,65e748f5f4307c230f2d238c99e196114e590a01bcbb8103f6995a8206bfdf02,4,10550,True,2026-09-05T07:06:23+00:00,a1_recheck
j_2aca137d8852__r_3e706bc3f2ad,0,a1_recheck,a1,j_2aca137d8852,r_3e706bc3f2ad,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"No software development experience. Candidate's profession is small business ownership and military operations, not soft",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,df84638207b80bcb1b38ce674a1147159e95071963425e1d7042ce14a8c733ea,4,7486,True,2026-09-05T07:06:26+00:00,a1_recheck
j_f80734a834f5__r_d0a9a235028a,0,a1_recheck,a1,j_f80734a834f5,r_d0a9a235028a,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,No management experience. Role requires 1+ years Engineering Management; candidate shows only IC software engineer roles,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,8af66f406214e8690597d52c8726382c5adc1fb3c872cf0b34f61374dcb5ad1d,4,8626,True,2026-09-05T07:06:27+00:00,a1_recheck
j_489659b82924__r_3c191b7fe1d1,0,a1_recheck,a1,j_489659b82924,r_3c191b7fe1d1,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,Limited accounting experience (1 year). No QuickBooks demonstrated. Banking background shows some core skills but gaps i,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,90b1fc3d072720316645ed4c399d87b22156ba7eb6c2203a22793285317cc3c6,4,7529,True,2026-09-05T07:06:31+00:00,a1_recheck
j_f80734a834f5__r_ca7ba98f2447,0,a1_recheck,a1,j_f80734a834f5,r_ca7ba98f2447,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,Zero engineering management experience. Role requires 1+ years managing teams. Candidate is QA/SDET individual contribut,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,e4636025928295795b52a1ce78ea29ca588ef0070fe9307a9743258452422075,4,11430,True,2026-09-05T07:06:38+00:00,a1_recheck
j_a1c48bac486d__r_c0f557bc6359,0,a1_recheck,a1,j_a1c48bac486d,r_c0f557bc6359,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Electrical engineer with power industry background, no business analysis, Salesforce, or marketing cloud experience",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,9aef719ced96540df7d2cf8b323b5498c1a2116b044555c562f306a3512f105b,4,5648,True,2026-09-05T07:06:40+00:00,a1_recheck
j_8eec52da017e__r_e33097f84003,0,a1_recheck,a1,j_8eec52da017e,r_e33097f84003,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"EE degree, 6.5yr experience meets requirements. Combat systems background shows testing & design skills but lacks explic",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,77e3e87b903e58e089fac57905ebeb91e9e9434c4fb9fc0622dd21395b9b5577,4,11059,True,2026-09-05T07:06:40+00:00,a1_recheck
j_f80734a834f5__r_39101c81b1e5,0,a1_recheck,a1,j_f80734a834f5,r_39101c81b1e5,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,No management experience shown; role requires 1+ years managing engineers,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,65b38044e030715ea21c7597fbd7c10b00f0c48a4f7586c8469a4b587505c1a5,4,6753,True,2026-09-05T07:06:42+00:00,a1_recheck
j_f80734a834f5__r_4237404a46ae,0,a1_recheck,a1,j_f80734a834f5,r_4237404a46ae,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,No formal management experience (1+ yr required); CV shows IC developer roles only. Career stage mismatch for senior rol,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,e73ca524aee718a209fb82f9a9411bf0392d35f614c41add9cf8abfb853c52d1,4,10084,True,2026-09-05T07:06:44+00:00,a1_recheck
j_3149433013e5__r_2a58ebc46ba5,0,a1_recheck,a1,j_3149433013e5,r_2a58ebc46ba5,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,Entry-level bootcamp graduate seeking entry-level roles; role requires 8+ yrs experience and proven technical leadership,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,0f7e9916732a390dc6da79a75ebaf9fdda0806cd058580f4bcfae354c3ed80b8,4,6506,True,2026-09-05T07:06:46+00:00,a1_recheck
j_8eec52da017e__r_8034449ae083,0,a1_recheck,a1,j_8eec52da017e,r_8034449ae083,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,Design-focused EE background (oil/gas) lacks evidenced sustaining engineering and medical device lifecycle experience.,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,e8f484195ca37cbdcc6b795c69eca7a69cd32b323a8c9e0f9cd8df579c5e4c60,4,14462,True,2026-09-05T07:06:47+00:00,a1_recheck
j_ab265623439d__r_2a58ebc46ba5,0,a1_recheck,a1,j_ab265623439d,r_2a58ebc46ba5,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Career stage mismatch: entry-level bootcamp grad vs 10+ year Salesforce architect. No Salesforce, Vlocity, or solutions ",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,f863c77dd11bdc311ca08455b4640fe40927319478c12dbba597b36ee7edf5db,4,6163,True,2026-09-05T07:07:00+00:00,a1_recheck
j_7745d1936d3f__r_a79ee88e30ff,0,a1_recheck,a1,j_7745d1936d3f,r_a79ee88e30ff,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,Data Analyst background; role requires Business Analyst. Different core activities.,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,e0fe2c5d31e0bf41d4153842e3a966032638b4d1c6d67d3ee0fac2a30f92901f,4,12154,True,2026-09-05T07:07:14+00:00,a1_recheck
j_3149433013e5__r_e741e1ca6ee8,0,a1_recheck,a1,j_3149433013e5,r_e741e1ca6ee8,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Security/QA engineer, not fintech software developer. Missing Java, AWS, payments platform development experience—the ro",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,14e5d2fbc5cd2992d9edef4597881f30b701122b05f27c71b0256de6c19ed440,4,6570,True,2026-09-05T07:07:17+00:00,a1_recheck
j_ab265623439d__r_5351c9fe242e,0,a1_recheck,a1,j_ab265623439d,r_5351c9fe242e,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,Candidate is QA engineer; role requires Salesforce business analyst/solution architect. Different professions; no Salesf,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,d44ed891838c2a9d965909f77b0e700829b4e5f1269c9cf663a1b65e689aa039,4,6150,True,2026-09-05T07:07:17+00:00,a1_recheck
j_e877c9f7880b__r_80cc37401e93,0,a1_recheck,a1,j_e877c9f7880b,r_80cc37401e93,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,Experienced software developer but recent 12-year role emphasizes Scrum/leadership. No evidence of Java or required web ,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,20f2801a3fdf4ef8c4a8cb864baf3cdaa9009e29cdf3ae54dd4842c4b2049abb,4,4838,True,2026-09-05T07:07:19+00:00,a1_recheck
j_3149433013e5__r_708f5eca7774,0,a1_recheck,a1,j_3149433013e5,r_708f5eca7774,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Product manager, not software engineer. No development experience or technical skills (Java/AWS/SQL). Different professi",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,debcc059396a5933adb34f2363f6384841de8e8405a4a5ebbbd18a0990a0a122,4,6778,True,2026-09-05T07:07:23+00:00,a1_recheck
j_3149433013e5__r_af6a8343706f,0,a1_recheck,a1,j_3149433013e5,r_af6a8343706f,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Strong leadership and systems design. Missing fintech domain, Java/AWS/SQL, and modern platform development experience.",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,0475d3bb01fdbea7cd7e461e488fb9517d57ffea3084daa6563259b3393acae4,4,6840,True,2026-09-05T07:07:26+00:00,a1_recheck
j_ab265623439d__r_395325f99dd5,0,a1_recheck,a1,j_ab265623439d,r_395325f99dd5,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Different profession. Candidate is graphics/driver engineer with no Salesforce, CRM, or telecom experience.",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,a3431305a434a0fe842ec6641108106176c5e230b5a1f7e3ea224c9ca9416fc9,4,5370,True,2026-09-05T07:07:30+00:00,a1_recheck
j_ab265623439d__r_d157d1698e99,0,a1_recheck,a1,j_ab265623439d,r_d157d1698e99,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Software developer with no Salesforce, Vlocity, OmniStudio, or telecom domain experience. Role requires specialized SFDC",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,78c47079c021b1896809835159e1c59d0c2af087f3e1c02faf685b1295f4ef08,4,6382,True,2026-09-05T07:07:34+00:00,a1_recheck
j_afad5d1e324c__r_a7ba46bfc48b,0,a1_recheck,a1,j_afad5d1e324c,r_a7ba46bfc48b,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,Different profession. Candidate's career is in customer service/healthcare support. Job requires finance/FP&A analyst wi,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,bf4a2820749c52e6ed3446aac37817bd748613be4d783f0b1081632c9be482a8,4,5665,True,2026-09-05T07:07:42+00:00,a1_recheck
j_ab265623439d__r_af6a8343706f,0,a1_recheck,a1,j_ab265623439d,r_af6a8343706f,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Embedded systems engineer, not Salesforce/cloud platform architect. Role requires 10+ years SFDC expertise; candidate ha",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,2f656721c9bff8e19ff96cc35b9092945998e6e7bdd80af214e7f05aed3d45fd,4,6497,True,2026-09-05T07:07:43+00:00,a1_recheck
j_8eec52da017e__r_3d8d0b6b67e0,0,a1_recheck,a1,j_8eec52da017e,r_3d8d0b6b67e0,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,Under-experienced (4 vs 7-9yrs); troubleshooting/RCA demonstrated; lacks medical device regulatory background,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,7d5e0d9fc2be44adb4ee1d467530cdba83e1d14180ddbae828120e27f5edcee3,4,7384,True,2026-09-05T07:07:49+00:00,a1_recheck
j_c77a3507cb43__r_eddedccf0117,0,a1_recheck,a1,j_c77a3507cb43,r_eddedccf0117,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Electrical engineer; no data engineering, SQL/database, ETL, or cloud experience",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,85344101895d5c5bf44a0ab38e69ecb729eb64b0b3dd061a82db90efbb0fcb5e,4,12262,True,2026-09-05T07:07:55+00:00,a1_recheck
j_b4459d155af3__r_4f4670a5e744,0,a1_recheck,a1,j_b4459d155af3,r_4f4670a5e744,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"5+ yrs accounting, A/P, A/R confirmed. Payroll processing not clearly shown beyond tax filings. Needs clarification call",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,7fe681c58c1e9262bc965914a6df9022dfae24741db89f0d82c85a248fad5ba3,4,5990,True,2026-09-05T07:07:59+00:00,a1_recheck
j_afad5d1e324c__r_fc38879ecf80,0,a1_recheck,a1,j_afad5d1e324c,r_fc38879ecf80,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Strong technical analytics skills (Tableau, Excel, SQL, Python) but no FP&A, finance, or accounting background; signific",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,c41250b8977deccf84ee4c13cee574f01ac8dd5063cfa17a5705c3fab41ae345,4,4266,True,2026-09-05T07:08:00+00:00,a1_recheck
